剑？	胶隔 家靛										0	20016		0		0	1	2	0	1	1	1	1	100	300	300			0	0	8	12	0	0																																																						0	0	1			0	140000	170000	50	0	0			0
剑？	剪 家靛										1	20055		0		0	1	2	0	1	1	1	1	100	300	300			0	0	0	0	0	0																																																						0	1	0			0	140000	170001	50	0	0			0
剑？	菩傅 措芭										2	20016		0		0	1	2	0	1	1	1	1	0	300	300			0	0	11	15	0	0																																																						0	0	1			0	140000	170002	45	0	0			0
剑？	阔剑										3	20015	280	0		0	1	2	0	1	1	1	1	100	250	300			0	0	18	36	0	0																																																						0	0	1			1	140000	170003	50	0	0			0
剑？	荤骇										4	20045		0		0	1	2	0	1	1	1	1	0	1500	1500			0	0	18	18	0	0																																																						0	0	1			0	140000	170004	0	0	0			0
剑？	荤捞橇										5	20055		0		0	1	2	0	1	1	1	1	0	1500	1500			0	0	20	20	0	0																																																						0	0	1			0	140000	170005	0	0	0			0
剑？	痹滴措档										6	20091		0		0	1	2	0	1	1	1	1	0	1500	1500			0	0	20	24	0	0																																																						0	0	1			0	140000	170006	0	0	0			0
剑？	燕尾剑										7	20004	10000	0		0	1	2	0	1	1	1	1	0	100	100			0	0	18	18	0	0																																																						0	0	1			0	140000	170007	0	0	1			0
剑？	长剑										8	20043	220	0		0	1	2	0	1	1	1	1	100	250	300			0	0	12	24	0	0																																																						0	0	1			1	140000	170008	50	0	0			0
剑？	捧 勤靛 奇教 家靛										9	20001		0		1	1	2	0	1	1	1	1	0	1500	1500			0	0	28	28	0	0																																																						0	0	1			0	140000	170009	0	0	0			0
剑？	农府胶										10	20056		0		0	1	2	0	1	1	1	2	100	300	300			0	0	18	22	0	0																																																						0	0	1			0	140000	170010	45	0	0			0
剑？	皋捞瘤 概寂										11	20017		0		0	1	2	0	1	1	1	2	100	300	300			0	0	22	26	0	0																																																						0	0	1			0	140000	170011	50	0	0			0
剑？	畴钢 家靛										12	20015		0		0	1	2	0	1	1	1	2	0	1500	1500			0	0	34	34	0	0																																																						0	0	1			0	140000	170012	0	0	0			0
剑？	墨鸥唱										13	20091		0		0	1	2	0	1	1	1	2	0	1500	1500			0	0	36	36	0	0																																																						0	0	1			0	140000	170013	0	0	0			0
剑？	懦府瘤										14	20063	2000	0		0	1	2	0	1	1	1	2	100	250	250			0	0	26	26	0	0																																																						0	0	1			0	140000	170014	0	0	1			0
剑？	盔滴措档										15	20091		0		0	1	2	0	1	1	1	2	0	1500	1500			0	0	40	40	0	0																																																						0	0	1			0	140000	170015	0	0	0			0
剑？	突刺剑										16	20004	350	0		0	1	2	0	1	1	1	2	100	250	300			0	0	26	48	0	0																																																						0	0	1			1	140000	170016	30	0	0			0
剑？	鸥内官										17	20064		0		0	1	2	0	1	1	1	2	0	1500	1500			0	0	44	44	0	0																																																						0	0	1			0	140000	170017	0	0	0			0
剑？	火舌剑										18	20041	500	0		0	1	2	0	1	1	1	2	100	250	300			0	0	33	60	0	0																																																						0	0	1			1	140000	170018	30	0	0			0
剑？	墨抛唱										19	20043		0		0	1	2	0	1	1	1	2	0	1500	1500			0	0	48	48	0	0																																																						0	0	1			0	140000	170019	0	0	0			0
剑？	救抛聪 措芭										20	20056	4000	0		0	1	2	0	1	1	1	3	100	300	300			0	0	43	43	0	0																																																						0	0	1			0	140000	170020	0	0	1			0
剑？	捻捻府										21	20055		0		0	1	2	0	1	1	1	3	100	300	300			0	0	32	36	0	0																																																						0	0	1			0	140000	170021	50	0	0			0
剑？	面包剑										22	20054	600	0		0	1	2	0	1	1	1	3	100	250	300			0	0	43	72	0	0																																																						0	0	1			1	140000	170022	20	0	0			0
剑？	目撇矾胶										23	20018		0		0	1	2	0	1	1	1	3	0	1500	1500			0	0	56	56	0	0																																																						0	0	1			0	140000	170023	0	0	0			0
剑？	妮扼										24	20063		0		0	1	2	0	1	1	1	3	0	1500	1500			0	0	58	58	0	0																																																						0	0	1			0	140000	170024	0	0	0			0
剑？	滴眠措档										25	20091		0		0	1	2	0	1	1	1	3	0	1500	1500			0	0	60	60	0	0																																																						0	0	1			0	140000	170025	0	0	0			0
剑？	呼焊										26	20001		0		0	1	2	0	1	1	1	3	0	1500	1500			0	0	62	62	0	0																																																						0	0	1			0	140000	170026	0	0	0			0
剑？	唱捞飘 家靛										27	20049		0		0	1	2	0	1	1	1	3	0	1500	1500			0	0	64	64	0	0																																																						0	0	1			0	140000	170027	0	0	0			0
剑？	双手剑										28	20094	700	0		1	1	2	0	1	1	1	3	100	250	300			0	0	50	84	0	0																																																						0	0	1			1	140000	170028	20	0	0			0
剑？	干敲										29	20012		0		0	1	2	0	1	1	1	3	0	1500	1500			0	0	68	68	0	0																																																						0	0	1			0	140000	170029	0	0	0			0
剑？	荤捞器胶										30	20017	1000	0		0	1	2	0	1	1	1	4	100	300	300			0	0	38	42	0	0																																																						0	0	1			0	140000	170030	30	0	0			0
剑？	迫墨鸥										31	20024	10000	0		0	1	2	0	1	1	1	4	100	300	300			0	0	62	62	0	0																																																						0	0	1			0	140000	170031	0	0	1			0
剑？	墨胶墨扼										32	20054		0		0	1	2	0	1	1	1	4	0	1500	1500			0	0	74	74	0	0																																																						0	0	1			0	140000	170032	0	0	0			0
剑？	怕档										33	20025		0		0	1	2	0	1	1	1	4	0	1500	1500			0	0	76	76	0	0																																																						0	0	1			0	140000	170033	0	0	0			0
剑？	抛弊窍										34	20063		0		0	1	2	0	1	1	1	4	0	1500	1500			0	0	78	78	0	0																																																						0	0	1			0	140000	170034	0	0	0			0
剑？	券滴措档										35	20091		0		0	1	2	0	1	1	1	4	0	1500	1500			0	0	80	80	0	0																																																						0	0	1			0	140000	170035	0	0	0			0
剑？	敲恩海福弊										36	20041		0		0	1	2	0	1	1	1	4	0	1500	1500			0	0	82	82	0	0																																																						0	0	1			0	140000	170036	0	0	0			0
剑？	双刃长剑										37	20049	800	0		0	1	2	0	1	1	1	4	100	250	300			0	0	62	96	0	0																																																						0	0	1			1	140000	170037	10	0	0			0
剑？	冠档										38	20094		0		1	1	2	0	1	1	1	4	0	1500	1500			0	0	86	86	0	0																																																						0	0	1			0	140000	170038	0	0	0			0
剑？	锁刃剑										39	20051	900	0		0	1	2	0	1	1	1	4	100	250	300			0	0	70	108	0	0																																																						0	0	1			1	140000	170039	10	0	0			0
剑？	步兵剑										40	20017	30000	0		0	1	2	0	1	1	1	5	0	100	100			0	0	120	120	0	0																																																						0	0	1			0	140000	170040	0	0	1			0
剑？	混扼客										41	20055		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	92	92	0	0																																																						0	0	1			0	140000	170041	0	0	0			0
剑？	格斗剑										42	20015	1000	0		0	1	2	0	1	1	1	5	100	250	300			0	0	84	120	0	0																																																						0	0	1			1	140000	170042	10	0	0			0
剑？	归 家靛										43	20018		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	96	96	0	0																																																						0	0	1			0	140000	170043	0	0	0			0
剑？	滴荤农										44	20063		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	98	98	0	0																																																						0	0	1			0	140000	170044	0	0	0			0
剑？	促										45	20025		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	100	100	0	0																																																						0	0	1			0	140000	170045	0	0	0			0
剑？	清泼 家靛										46	20041		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	102	102	0	0																																																						0	0	1			0	140000	170046	0	0	0			0
剑？	勤靛 矩靛 窍橇 家靛										47	20043		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	104	104	0	0																																																						0	0	1			0	140000	170047	0	0	0			0
剑？	长锷剑										48	20094	1200	0		1	1	2	0	1	1	1	5	100	250	300			0	0	92	132	0	0																																																						0	0	1			1	140000	170048	10	0	0			0
剑？	家靛 宏饭捞目										49	20097		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	108	108	0	0																																																						0	0	1			0	140000	170049	0	0	0			0
剑？	技固										50	20024		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	110	110	0	0																																																						0	0	1			0	140000	170050	0	0	0			0
剑？	廉靛敲扼抛										51	20014		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	112	112	0	0																																																						0	0	1			0	140000	170051	0	0	0			0
剑？	矩撇矾 家靛										52	20015		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	114	114	0	0																																																						0	0	1			0	140000	170052	0	0	0			0
剑？	恐档										53	20018	35000	0		0	1	2	0	1	1	1	6	0	300	300			0	0	108	108	0	0																																																						0	0	1			0	140000	170053	0	0	1			0
剑？	颇墨踞										54	20007		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	118	118	0	0																																																						0	0	1			0	140000	170054	0	0	0			0
